path,run_id,frame_id,L_1,L_2,m_1,m_2,k
dataset/images/run_00003_frame_006.png,3,6,1.4501254917094006,1.1323135440074754,1.2282945840024064,1.3510560965873837,1.1282744841693164
dataset/images/run_00003_frame_007.png,3,7,1.4501254917094006,1.1323135440074754,1.2282945840024064,1.3510560965873837,1.1282744841693164
dataset/images/run_00003_frame_008.png,3,8,1.4501254917094006,1.1323135440074754,1.2282945840024064,1.3510560965873837,1.1282744841693164
dataset/images/run_00003_frame_009.png,3,9,1.4501254917094006,1.1323135440074754,1.2282945840024064,1.3510560965873837,1.1282744841693164
dataset/images/run_00003_frame_010.png,3,10,1.4501254917094006,1.1323135440074754,1.2282945840024064,1.3510560965873837,1.1282744841693164
dataset/images/run_00003_frame_011.png,3,11,1.4501254917094006,1.1323135440074754,1.2282945840024064,1.3510560965873837,1.1282744841693164
dataset/images/run_00003_frame_012.png,3,12,1.4501254917094006,1.1323135440074754,1.2282945840024064,1.3510560965873837,1.1282744841693164
dataset/images/run_00003_frame_013.png,3,13,1.4501254917094006,1.1323135440074754,1.2282945840024064,1.3510560965873837,1.1282744841693164
dataset/images/run_00003_frame_014.png,3,14,1.4501254917094006,1.1323135440074754,1.2282945840024064,1.3510560965873837,1.1282744841693164
dataset/images/run_00003_frame_015.png,3,15,1.4501254917094006,1.1323135440074754,1.2282945840024064,1.3510560965873837,1.1282744841693164
dataset/images/run_00003_frame_016.png,3,16,1.4501254917094006,1.1323135440074754,1.2282945840024064,1.3510560965873837,1.1282744841693164
dataset/images/run_00003_frame_017.png,3,17,1.4501254917094006,1.1323135440074754,1.2282945840024064,1.3510560965873837,1.1282744841693164
dataset/images/run_00003_frame_018.png,3,18,1.4501254917094006,1.1323135440074754,1.2282945840024064,1.3510560965873837,1.1282744841693164
dataset/images/run_00003_frame_019.png,3,19,1.4501254917094006,1.1323135440074754,1.2282945840024064,1.3510560965873837,1.1282744841693164
dataset/images/run_00003_frame_020.png,3,20,1.4501254917094006,1.1323135440074754,1.2282945840024064,1.3510560965873837,1.1282744841693164
dataset/images/run_00004_frame_001.png,4,1,2.5459141123902684,2.43580896755708,1.4922448353711957,0.8821874685826857,1.467341761536447
dataset/images/run_00004_frame_002.png,4,2,2.5459141123902684,2.43580896755708,1.4922448353711957,0.8821874685826857,1.467341761536447
dataset/images/run_00004_frame_003.png,4,3,2.5459141123902684,2.43580896755708,1.4922448353711957,0.8821874685826857,1.467341761536447
dataset/images/run_00004_frame_004.png,4,4,2.5459141123902684,2.43580896755708,1.4922448353711957,0.8821874685826857,1.467341761536447
dataset/images/run_00004_frame_005.png,4,5,2.5459141123902684,2.43580896755708,1.4922448353711957,0.8821874685826857,1.467341761536447
dataset/images/run_00004_frame_006.png,4,6,2.5459141123902684,2.43580896755708,1.4922448353711957,0.8821874685826857,1.467341761536447
dataset/images/run_00004_frame_007.png,4,7,2.5459141123902684,2.43580896755708,1.4922448353711957,0.8821874685826857,1.467341761536447
dataset/images/run_00004_frame_008.png,4,8,2.5459141123902684,2.43580896755708,1.4922448353711957,0.8821874685826857,1.467341761536447
dataset/images/run_00004_frame_009.png,4,9,2.5459141123902684,2.43580896755708,1.4922448353711957,0.8821874685826857,1.467341761536447
dataset/images/run_00004_frame_010.png,4,10,2.5459141123902684,2.43580896755708,1.4922448353711957,0.8821874685826857,1.467341761536447
dataset/images/run_00004_frame_011.png,4,11,2.5459141123902684,2.43580896755708,1.4922448353711957,0.8821874685826857,1.467341761536447
dataset/images/run_00004_frame_012.png,4,12,2.5459141123902684,2.43580896755708,1.4922448353711957,0.8821874685826857,1.467341761536447
dataset/images/run_00004_frame_013.png,4,13,2.5459141123902684,2.43580896755708,1.4922448353711957,0.8821874685826857,1.467341761536447
dataset/images/run_00004_frame_014.png,4,14,2.5459141123902684,2.43580896755708,1.4922448353711957,0.8821874685826857,1.467341761536447
dataset/images/run_00004_frame_015.png,4,15,2.5459141123902684,2.43580896755708,1.4922448353711957,0.8821874685826857,1.467341761536447
dataset/images/run_00004_frame_016.png,4,16,2.5459141123902684,2.43580896755708,1.4922448353711957,0.8821874685826857,1.467341761536447
dataset/images/run_00004_frame_017.png,4,17,2.5459141123902684,2.43580896755708,1.4922448353711957,0.8821874685826857,1.467341761536447
dataset/images/run_00004_frame_018.png,4,18,2.5459141123902684,2.43580896755708,1.4922448353711957,0.8821874685826857,1.467341761536447
dataset/images/run_00004_frame_019.png,4,19,2.5459141123902684,2.43580896755708,1.4922448353711957,0.8821874685826857,1.467341761536447
dataset/images/run_00004_frame_020.png,4,20,2.5459141123902684,2.43580896755708,1.4922448353711957,0.8821874685826857,1.467341761536447
dataset/images/run_00005_frame_001.png,5,1,2.273585237900768,2.0307340912129366,1.2231371166861655,0.574670764152815,1.0832468654672809
dataset/images/run_00005_frame_002.png,5,2,2.273585237900768,2.0307340912129366,1.2231371166861655,0.574670764152815,1.0832468654672809
dataset/images/run_00005_frame_003.png,5,3,2.273585237900768,2.0307340912129366,1.2231371166861655,0.574670764152815,1.0832468654672809
dataset/images/run_00005_frame_004.png,5,4,2.273585237900768,2.0307340912129366,1.2231371166861655,0.574670764152815,1.0832468654672809
dataset/images/run_00005_frame_005.png,5,5,2.273585237900768,2.0307340912129366,1.2231371166861655,0.574670764152815,1.0832468654672809
dataset/images/run_00005_frame_006.png,5,6,2.273585237900768,2.0307340912129366,1.2231371166861655,0.574670764152815,1.0832468654672809
dataset/images/run_00005_frame_007.png,5,7,2.273585237900768,2.0307340912129366,1.2231371166861655,0.574670764152815,1.0832468654672809
dataset/images/run_00005_frame_008.png,5,8,2.273585237900768,2.0307340912129366,1.2231371166861655,0.574670764152815,1.0832468654672809
dataset/images/run_00005_frame_009.png,5,9,2.273585237900768,2.0307340912129366,1.2231371166861655,0.574670764152815,1.0832468654672809
dataset/images/run_00005_frame_010.png,5,10,2.273585237900768,2.0307340912129366,1.2231371166861655,0.574670764152815,1.0832468654672809
dataset/images/run_00005_frame_011.png,5,11,2.273585237900768,2.0307340912129366,1.2231371166861655,0.574670764152815,1.0832468654672809
dataset/images/run_00005_frame_012.png,5,12,2.273585237900768,2.0307340912129366,1.2231371166861655,0.574670764152815,1.0832468654672809
dataset/images/run_00005_frame_013.png,5,13,2.273585237900768,2.0307340912129366,1.2231371166861655,0.574670764152815,1.0832468654672809
dataset/images/run_00005_frame_014.png,5,14,2.273585237900768,2.0307340912129366,1.2231371166861655,0.574670764152815,1.0832468654672809
dataset/images/run_00005_frame_015.png,5,15,2.273585237900768,2.0307340912129366,1.2231371166861655,0.574670764152815,1.0832468654672809
dataset/images/run_00005_frame_016.png,5,16,2.273585237900768,2.0307340912129366,1.2231371166861655,0.574670764152815,1.0832468654672809
dataset/images/run_00005_frame_017.png,5,17,2.273585237900768,2.0307340912129366,1.2231371166861655,0.574670764152815,1.0832468654672809
dataset/images/run_00005_frame_018.png,5,18,2.273585237900768,2.0307340912129366,1.2231371166861655,0.574670764152815,1.0832468654672809
dataset/images/run_00005_frame_019.png,5,19,2.273585237900768,2.0307340912129366,1.2231371166861655,0.574670764152815,1.0832468654672809
dataset/images/run_00005_frame_020.png,5,20,2.273585237900768,2.0307340912129366,1.2231371166861655,0.574670764152815,1.0832468654672809
dataset/images/run_00006_frame_001.png,6,1,2.2420638374499053,4.532003348579268,1.1009396753002887,0.7457313517053644,1.1160996387166882
dataset/images/run_00006_frame_002.png,6,2,2.2420638374499053,4.532003348579268,1.1009396753002887,0.7457313517053644,1.1160996387166882
dataset/images/run_00006_frame_003.png,6,3,2.2420638374499053,4.532003348579268,1.1009396753002887,0.7457313517053644,1.1160996387166882
dataset/images/run_00006_frame_004.png,6,4,2.2420638374499053,4.532003348579268,1.1009396753002887,0.7457313517053644,1.1160996387166882
dataset/images/run_00006_frame_005.png,6,5,2.2420638374499053,4.532003348579268,1.1009396753002887,0.7457313517053644,1.1160996387166882
dataset/images/run_00006_frame_006.png,6,6,2.2420638374499053,4.532003348579268,1.1009396753002887,0.7457313517053644,1.1160996387166882
dataset/images/run_00006_frame_007.png,6,7,2.2420638374499053,4.532003348579268,1.1009396753002887,0.7457313517053644,1.1160996387166882
dataset/images/run_00006_frame_008.png,6,8,2.2420638374499053,4.532003348579268,1.1009396753002887,0.7457313517053644,1.1160996387166882
dataset/images/run_00006_frame_009.png,6,9,2.2420638374499053,4.532003348579268,1.1009396753002887,0.7457313517053644,1.1160996387166882
dataset/images/run_00006_frame_010.png,6,10,2.2420638374499053,4.532003348579268,1.1009396753002887,0.7457313517053644,1.1160996387166882
dataset/images/run_00006_frame_011.png,6,11,2.2420638374499053,4.532003348579268,1.1009396753002887,0.7457313517053644,1.1160996387166882
dataset/images/run_00006_frame_012.png,6,12,2.2420638374499053,4.532003348579268,1.1009396753002887,0.7457313517053644,1.1160996387166882
dataset/images/run_00006_frame_013.png,6,13,2.2420638374499053,4.532003348579268,1.1009396753002887,0.7457313517053644,1.1160996387166882
dataset/images/run_00006_frame_014.png,6,14,2.2420638374499053,4.532003348579268,1.1009396753002887,0.7457313517053644,1.1160996387166882
dataset/images/run_00006_frame_015.png,6,15,2.2420638374499053,4.532003348579268,1.1009396753002887,0.7457313517053644,1.1160996387166882
dataset/images/run_00006_frame_016.png,6,16,2.2420638374499053,4.532003348579268,1.1009396753002887,0.7457313517053644,1.1160996387166882
dataset/images/run_00006_frame_017.png,6,17,2.2420638374499053,4.532003348579268,1.1009396753002887,0.7457313517053644,1.1160996387166882
dataset/images/run_00006_frame_018.png,6,18,2.2420638374499053,4.532003348579268,1.1009396753002887,0.7457313517053644,1.1160996387166882
dataset/images/run_00006_frame_019.png,6,19,2.2420638374499053,4.532003348579268,1.1009396753002887,0.7457313517053644,1.1160996387166882
dataset/images/run_00006_frame_020.png,6,20,2.2420638374499053,4.532003348579268,1.1009396753002887,0.7457313517053644,1.1160996387166882
dataset/images/run_00007_frame_001.png,7,1,2.6391917691922444,2.0184367615901366,0.9196398560825878,1.199202531225315,1.1763188797364927
dataset/images/run_00007_frame_002.png,7,2,2.6391917691922444,2.0184367615901366,0.9196398560825878,1.199202531225315,1.1763188797364927
dataset/images/run_00007_frame_003.png,7,3,2.6391917691922444,2.0184367615901366,0.9196398560825878,1.199202531225315,1.1763188797364927
dataset/images/run_00007_frame_004.png,7,4,2.6391917691922444,2.0184367615901366,0.9196398560825878,1.199202531225315,1.1763188797364927
dataset/images/run_00007_frame_005.png,7,5,2.6391917691922444,2.0184367615901366,0.9196398560825878,1.199202531225315,1.1763188797364927
dataset/images/run_00007_frame_006.png,7,6,2.6391917691922444,2.0184367615901366,0.9196398560825878,1.199202531225315,1.1763188797364927
dataset/images/run_00007_frame_007.png,7,7,2.6391917691922444,2.0184367615901366,0.9196398560825878,1.199202531225315,1.1763188797364927
dataset/images/run_00007_frame_008.png,7,8,2.6391917691922444,2.0184367615901366,0.9196398560825878,1.199202531225315,1.1763188797364927
dataset/images/run_00007_frame_009.png,7,9,2.6391917691922444,2.0184367615901366,0.9196398560825878,1.199202531225315,1.1763188797364927
dataset/images/run_00007_frame_010.png,7,10,2.6391917691922444,2.0184367615901366,0.9196398560825878,1.199202531225315,1.1763188797364927
dataset/images/run_00007_frame_011.png,7,11,2.6391917691922444,2.0184367615901366,0.9196398560825878,1.199202531225315,1.1763188797364927
dataset/images/run_00007_frame_012.png,7,12,2.6391917691922444,2.0184367615901366,0.9196398560825878,1.199202531225315,1.1763188797364927
dataset/images/run_00007_frame_013.png,7,13,2.6391917691922444,2.0184367615901366,0.9196398560825878,1.199202531225315,1.1763188797364927
dataset/images/run_00007_frame_014.png,7,14,2.6391917691922444,2.0184367615901366,0.9196398560825878,1.199202531225315,1.1763188797364927
dataset/images/run_00007_frame_015.png,7,15,2.6391917691922444,2.0184367615901366,0.9196398560825878,1.199202531225315,1.1763188797364927
dataset/images/run_00007_frame_016.png,7,16,2.6391917691922444,2.0184367615901366,0.9196398560825878,1.199202531225315,1.1763188797364927
dataset/images/run_00007_frame_017.png,7,17,2.6391917691922444,2.0184367615901366,0.9196398560825878,1.199202531225315,1.1763188797364927
dataset/images/run_00007_frame_018.png,7,18,2.6391917691922444,2.0184367615901366,0.9196398560825878,1.199202531225315,1.1763188797364927
dataset/images/run_00007_frame_019.png,7,19,2.6391917691922444,2.0184367615901366,0.9196398560825878,1.199202531225315,1.1763188797364927
dataset/images/run_00007_frame_020.png,7,20,2.6391917691922444,2.0184367615901366,0.9196398560825878,1.199202531225315,1.1763188797364927
dataset/images/run_00008_frame_001.png,8,1,1.6886182001240482,2.4882717529456997,1.164662827176432,0.877890995790491,0.9630532210832494
dataset/images/run_00008_frame_002.png,8,2,1.6886182001240482,2.4882717529456997,1.164662827176432,0.877890995790491,0.9630532210832494
dataset/images/run_00008_frame_003.png,8,3,1.6886182001240482,2.4882717529456997,1.164662827176432,0.877890995790491,0.9630532210832494
dataset/images/run_00008_frame_004.png,8,4,1.6886182001240482,2.4882717529456997,1.164662827176432,0.877890995790491,0.9630532210832494
dataset/images/run_00008_frame_005.png,8,5,1.6886182001240482,2.4882717529456997,1.164662827176432,0.877890995790491,0.9630532210832494
dataset/images/run_00008_frame_006.png,8,6,1.6886182001240482,2.4882717529456997,1.164662827176432,0.877890995790491,0.9630532210832494
dataset/images/run_00008_frame_007.png,8,7,1.6886182001240482,2.4882717529456997,1.164662827176432,0.877890995790491,0.9630532210832494
dataset/images/run_00008_frame_008.png,8,8,1.6886182001240482,2.4882717529456997,1.164662827176432,0.877890995790491,0.9630532210832494
dataset/images/run_00008_frame_009.png,8,9,1.6886182001240482,2.4882717529456997,1.164662827176432,0.877890995790491,0.9630532210832494
dataset/images/run_00008_frame_010.png,8,10,1.6886182001240482,2.4882717529456997,1.164662827176432,0.877890995790491,0.9630532210832494
dataset/images/run_00008_frame_011.png,8,11,1.6886182001240482,2.4882717529456997,1.164662827176432,0.877890995790491,0.9630532210832494
dataset/images/run_00008_frame_012.png,8,12,1.6886182001240482,2.4882717529456997,1.164662827176432,0.877890995790491,0.9630532210832494
dataset/images/run_00008_frame_013.png,8,13,1.6886182001240482,2.4882717529456997,1.164662827176432,0.877890995790491,0.9630532210832494
dataset/images/run_00008_frame_014.png,8,14,1.6886182001240482,2.4882717529456997,1.164662827176432,0.877890995790491,0.9630532210832494
dataset/images/run_00008_frame_015.png,8,15,1.6886182001240482,2.4882717529456997,1.164662827176432,0.877890995790491,0.9630532210832494
dataset/images/run_00008_frame_016.png,8,16,1.6886182001240482,2.4882717529456997,1.164662827176432,0.877890995790491,0.9630532210832494
dataset/images/run_00008_frame_017.png,8,17,1.6886182001240482,2.4882717529456997,1.164662827176432,0.877890995790491,0.9630532210832494
dataset/images/run_00008_frame_018.png,8,18,1.6886182001240482,2.4882717529456997,1.164662827176432,0.877890995790491,0.9630532210832494
dataset/images/run_00008_frame_019.png,8,19,1.6886182001240482,2.4882717529456997,1.164662827176432,0.877890995790491,0.9630532210832494
dataset/images/run_00008_frame_020.png,8,20,1.6886182001240482,2.4882717529456997,1.164662827176432,0.877890995790491,0.9630532210832494
dataset/images/run_00009_frame_001.png,9,1,1.919101530537582,4.069146149735004,1.0194569327885654,0.9662772715042478,1.2940240297623289
dataset/images/run_00009_frame_002.png,9,2,1.919101530537582,4.069146149735004,1.0194569327885654,0.9662772715042478,1.2940240297623289
dataset/images/run_00009_frame_003.png,9,3,1.919101530537582,4.069146149735004,1.0194569327885654,0.9662772715042478,1.2940240297623289
dataset/images/run_00009_frame_004.png,9,4,1.919101530537582,4.069146149735004,1.0194569327885654,0.9662772715042478,1.2940240297623289
dataset/images/run_00009_frame_005.png,9,5,1.919101530537582,4.069146149735004,1.0194569327885654,0.9662772715042478,1.2940240297623289
dataset/images/run_00009_frame_006.png,9,6,1.919101530537582,4.069146149735004,1.0194569327885654,0.9662772715042478,1.2940240297623289
dataset/images/run_00009_frame_007.png,9,7,1.919101530537582,4.069146149735004,1.0194569327885654,0.9662772715042478,1.2940240297623289
dataset/images/run_00009_frame_008.png,9,8,1.919101530537582,4.069146149735004,1.0194569327885654,0.9662772715042478,1.2940240297623289
dataset/images/run_00009_frame_009.png,9,9,1.919101530537582,4.069146149735004,1.0194569327885654,0.9662772715042478,1.2940240297623289
dataset/images/run_00009_frame_010.png,9,10,1.919101530537582,4.069146149735004,1.0194569327885654,0.9662772715042478,1.2940240297623289
dataset/images/run_00009_frame_011.png,9,11,1.919101530537582,4.069146149735004,1.0194569327885654,0.9662772715042478,1.2940240297623289
dataset/images/run_00009_frame_012.png,9,12,1.919101530537582,4.069146149735004,1.0194569327885654,0.9662772715042478,1.2940240297623289
dataset/images/run_00009_frame_013.png,9,13,1.919101530537582,4.069146149735004,1.0194569327885654,0.9662772715042478,1.2940240297623289
dataset/images/run_00009_frame_014.png,9,14,1.919101530537582,4.069146149735004,1.0194569327885654,0.9662772715042478,1.2940240297623289
dataset/images/run_00009_frame_015.png,9,15,1.919101530537582,4.069146149735004,1.0194569327885654,0.9662772715042478,1.2940240297623289
dataset/images/run_00009_frame_016.png,9,16,1.919101530537582,4.069146149735004,1.0194569327885654,0.9662772715042478,1.2940240297623289
dataset/images/run_00009_frame_017.png,9,17,1.919101530537582,4.069146149735004,1.0194569327885654,0.9662772715042478,1.2940240297623289
dataset/images/run_00009_frame_018.png,9,18,1.919101530537582,4.069146149735004,1.0194569327885654,0.9662772715042478,1.2940240297623289
dataset/images/run_00009_frame_019.png,9,19,1.919101530537582,4.069146149735004,1.0194569327885654,0.9662772715042478,1.2940240297623289
dataset/images/run_00009_frame_020.png,9,20,1.919101530537582,4.069146149735004,1.0194569327885654,0.9662772715042478,1.2940240297623289
dataset/images/run_00010_frame_001.png,10,1,1.854472760967597,4.75429318079564,1.0148183205683785,0.9385312833882578,1.201918350942135
dataset/images/run_00010_frame_002.png,10,2,1.854472760967597,4.75429318079564,1.0148183205683785,0.9385312833882578,1.201918350942135
dataset/images/run_00010_frame_003.png,10,3,1.854472760967597,4.75429318079564,1.0148183205683785,0.9385312833882578,1.201918350942135
dataset/images/run_00010_frame_004.png,10,4,1.854472760967597,4.75429318079564,1.0148183205683785,0.9385312833882578,1.201918350942135
dataset/images/run_00010_frame_005.png,10,5,1.854472760967597,4.75429318079564,1.0148183205683785,0.9385312833882578,1.201918350942135
dataset/images/run_00010_frame_006.png,10,6,1.854472760967597,4.75429318079564,1.0148183205683785,0.9385312833882578,1.201918350942135
dataset/images/run_00010_frame_007.png,10,7,1.854472760967597,4.75429318079564,1.0148183205683785,0.9385312833882578,1.201918350942135
dataset/images/run_00010_frame_008.png,10,8,1.854472760967597,4.75429318079564,1.0148183205683785,0.9385312833882578,1.201918350942135
dataset/images/run_00010_frame_009.png,10,9,1.854472760967597,4.75429318079564,1.0148183205683785,0.9385312833882578,1.201918350942135
dataset/images/run_00010_frame_010.png,10,10,1.854472760967597,4.75429318079564,1.0148183205683785,0.9385312833882578,1.201918350942135
dataset/images/run_00010_frame_011.png,10,11,1.854472760967597,4.75429318079564,1.0148183205683785,0.9385312833882578,1.201918350942135
dataset/images/run_00010_frame_012.png,10,12,1.854472760967597,4.75429318079564,1.0148183205683785,0.9385312833882578,1.201918350942135
dataset/images/run_00010_frame_013.png,10,13,1.854472760967597,4.75429318079564,1.0148183205683785,0.9385312833882578,1.201918350942135
dataset/images/run_00010_frame_014.png,10,14,1.854472760967597,4.75429318079564,1.0148183205683785,0.9385312833882578,1.201918350942135
dataset/images/run_00010_frame_015.png,10,15,1.854472760967597,4.75429318079564,1.0148183205683785,0.9385312833882578,1.201918350942135
dataset/images/run_00010_frame_016.png,10,16,1.854472760967597,4.75429318079564,1.0148183205683785,0.9385312833882578,1.201918350942135
dataset/images/run_00010_frame_017.png,10,17,1.854472760967597,4.75429318079564,1.0148183205683785,0.9385312833882578,1.201918350942135
dataset/images/run_00010_frame_018.png,10,18,1.854472760967597,4.75429318079564,1.0148183205683785,0.9385312833882578,1.201918350942135
dataset/images/run_00010_frame_019.png,10,19,1.854472760967597,4.75429318079564,1.0148183205683785,0.9385312833882578,1.201918350942135
dataset/images/run_00010_frame_020.png,10,20,1.854472760967597,4.75429318079564,1.0148183205683785,0.9385312833882578,1.201918350942135
dataset/images/run_00011_frame_001.png,11,1,2.5605419028593426,2.18530458970144,1.0078979853507333,0.881448813923576,0.8628905650930945
dataset/images/run_00011_frame_002.png,11,2,2.5605419028593426,2.18530458970144,1.0078979853507333,0.881448813923576,0.8628905650930945
dataset/images/run_00011_frame_003.png,11,3,2.5605419028593426,2.18530458970144,1.0078979853507333,0.881448813923576,0.8628905650930945
dataset/images/run_00011_frame_004.png,11,4,2.5605419028593426,2.18530458970144,1.0078979853507333,0.881448813923576,0.8628905650930945
dataset/images/run_00011_frame_005.png,11,5,2.5605419028593426,2.18530458970144,1.0078979853507333,0.881448813923576,0.8628905650930945
dataset/images/run_00011_frame_006.png,11,6,2.5605419028593426,2.18530458970144,1.0078979853507333,0.881448813923576,0.8628905650930945
dataset/images/run_00011_frame_007.png,11,7,2.5605419028593426,2.18530458970144,1.0078979853507333,0.881448813923576,0.8628905650930945
dataset/images/run_00011_frame_008.png,11,8,2.5605419028593426,2.18530458970144,1.0078979853507333,0.881448813923576,0.8628905650930945
dataset/images/run_00011_frame_009.png,11,9,2.5605419028593426,2.18530458970144,1.0078979853507333,0.881448813923576,0.8628905650930945
dataset/images/run_00011_frame_010.png,11,10,2.5605419028593426,2.18530458970144,1.0078979853507333,0.881448813923576,0.8628905650930945
dataset/images/run_00011_frame_011.png,11,11,2.5605419028593426,2.18530458970144,1.0078979853507333,0.881448813923576,0.8628905650930945
dataset/images/run_00011_frame_012.png,11,12,2.5605419028593426,2.18530458970144,1.0078979853507333,0.881448813923576,0.8628905650930945
